transaction_id,account_id,amount,type,category,transaction_date
15891,842,42909,credit,salary,2024-11-22
15892,32,33399,debit,shopping,2024-12-07
15893,87,13811,debit,atm,2024-03-23
15894,551,11327,debit,atm,2024-12-15
15895,393,8128,debit,transfer,2024-05-16
15896,613,17045,debit,transfer,2024-04-08
15897,244,32957,debit,shopping,2024-06-11
15898,232,38603,debit,salary,2024-05-20
15899,910,26082,debit,atm,2024-06-02
15900,580,36013,debit,atm,2024-06-21
15901,192,1392,debit,shopping,2024-06-27
15902,916,23980,debit,salary,2024-12-13
15903,540,32638,credit,food,2024-06-01
15904,270,7659,debit,salary,2024-02-25
15905,940,36649,debit,food,2024-10-21
15906,738,35259,debit,atm,2024-05-10
15907,77,21639,debit,transfer,2024-02-22
15908,735,13304,credit,transfer,2024-03-02
15909,993,2352,credit,shopping,2024-08-13
15910,884,36759,debit,salary,2024-04-14
15911,167,9966,debit,salary,2024-07-13
15912,284,38097,debit,food,2024-11-20
15913,704,24900,debit,shopping,2024-07-18
15914,89,7653,credit,salary,2024-11-10
15915,544,32931,debit,shopping,2024-06-14
15916,649,1887,debit,food,2024-08-03
15917,156,44910,debit,atm,2024-10-13
15918,250,40937,credit,shopping,2024-10-31
15919,95,11826,credit,transfer,2024-08-04
15920,17,4015,credit,atm,2024-02-07
15921,117,47523,debit,salary,2024-09-09
15922,983,45512,credit,food,2024-10-31
15923,333,192,debit,food,2024-08-05
15924,823,11034,debit,transfer,2024-04-09
15925,522,30095,debit,shopping,2024-01-23
15926,80,32569,credit,transfer,2024-12-05
15927,646,1777,debit,shopping,2024-10-09
15928,432,28342,credit,transfer,2024-03-21
15929,203,21992,debit,transfer,2024-05-21
15930,116,22214,credit,food,2024-05-10
15931,963,36732,debit,shopping,2024-04-13
15932,220,27157,credit,transfer,2024-01-27
15933,253,45016,debit,salary,2024-07-08
15934,169,44131,debit,food,2024-09-08
15935,847,47981,debit,food,2024-09-26
15936,316,37455,debit,food,2024-08-07
15937,717,31632,debit,food,2024-06-20
15938,810,10269,debit,transfer,2024-01-25
15939,372,34666,debit,transfer,2024-07-07
15940,760,46650,credit,food,2024-07-21
15941,877,30840,debit,transfer,2024-02-21
15942,977,46276,debit,transfer,2024-05-19
15943,583,10130,debit,shopping,2024-09-02
15944,156,10852,credit,salary,2024-10-05
15945,614,7151,credit,shopping,2024-04-29
15946,13,42723,debit,atm,2024-08-15
15947,508,10689,credit,shopping,2024-09-13
15948,465,11495,debit,salary,2024-07-11
15949,783,12933,debit,salary,2024-05-05
15950,804,698,debit,shopping,2024-05-12
15951,220,14467,credit,shopping,2024-07-03
15952,15,18528,credit,atm,2024-05-29
15953,750,16742,credit,food,2024-09-14
15954,117,21055,debit,salary,2024-08-23
15955,331,40871,debit,food,2024-10-03
15956,56,10197,debit,atm,2024-11-22
15957,351,13307,debit,transfer,2024-02-28
15958,132,22660,debit,transfer,2024-09-21
15959,995,23526,credit,food,2024-04-29
15960,226,44692,debit,shopping,2024-03-13
15961,308,897,debit,salary,2024-09-07
15962,475,43563,debit,food,2024-04-24
15963,906,5813,credit,shopping,2024-04-09
15964,222,40179,debit,atm,2024-03-13
15965,173,20504,debit,shopping,2024-05-17
15966,340,6011,debit,atm,2024-04-22
15967,797,4054,debit,food,2024-03-14
15968,506,42687,debit,transfer,2024-08-23
15969,821,4412,debit,salary,2024-09-29
15970,157,30975,debit,food,2024-08-17
15971,151,41848,debit,transfer,2024-09-16
15972,697,18540,credit,atm,2024-03-04
15973,178,15928,credit,salary,2024-05-23
15974,533,30998,debit,shopping,2024-10-31
15975,112,46820,credit,food,2024-04-09
15976,683,39970,credit,shopping,2024-06-03
15977,138,45528,debit,salary,2024-01-06
15978,233,15527,debit,food,2024-04-13
15979,332,29741,debit,food,2024-01-09
15980,542,22269,credit,shopping,2024-11-09
15981,893,34315,debit,shopping,2024-09-08
15982,307,49766,debit,transfer,2024-02-01
15983,161,45519,debit,shopping,2024-01-30
15984,402,47980,debit,atm,2024-10-27
15985,590,2051,credit,transfer,2024-08-07
15986,278,22054,credit,shopping,2024-05-29
15987,320,13927,debit,food,2024-10-13
15988,533,9065,debit,shopping,2024-07-27
15989,897,33196,debit,salary,2024-05-07
15990,497,9085,debit,transfer,2024-01-17
15991,363,32741,debit,food,2024-05-04
15992,372,22997,credit,shopping,2024-02-23
15993,892,45752,debit,salary,2024-03-19
15994,655,6073,debit,transfer,2024-10-29
15995,36,17894,debit,transfer,2024-06-08
15996,303,7814,debit,transfer,2024-06-04
15997,438,1237,debit,food,2024-11-27
15998,726,37340,debit,shopping,2024-06-15
15999,32,36142,debit,food,2024-08-31
16000,186,3373,credit,atm,2024-07-19
16001,174,22727,debit,shopping,2024-06-01
16002,566,32293,debit,atm,2024-10-08
16003,673,15251,credit,shopping,2024-11-19
16004,250,10255,debit,transfer,2024-07-08
16005,763,26841,debit,food,2024-05-26
16006,935,23048,debit,atm,2024-01-13
16007,279,38230,credit,transfer,2024-10-11
16008,683,4736,debit,transfer,2024-11-05
16009,695,38214,debit,atm,2024-08-26
16010,2,31749,debit,shopping,2024-03-13
16011,194,43806,debit,atm,2024-06-18
16012,166,37076,debit,food,2024-08-19
16013,759,37336,credit,salary,2024-07-17
16014,925,2446,debit,shopping,2024-07-17
16015,756,14084,debit,transfer,2024-01-21
16016,110,1142,debit,atm,2024-09-21
16017,380,13163,debit,salary,2024-06-21
16018,835,20590,debit,atm,2024-10-30
16019,999,41067,debit,salary,2024-12-06
16020,583,36599,credit,shopping,2024-07-15
16021,676,42633,credit,atm,2024-05-12
16022,285,7402,debit,atm,2024-11-23
16023,887,21976,debit,salary,2024-09-27
16024,421,49712,debit,food,2024-03-17
16025,113,16394,credit,transfer,2024-04-06
16026,228,2402,credit,salary,2024-06-20
16027,471,19117,debit,atm,2024-02-01
16028,813,42411,debit,salary,2024-02-05
16029,528,461,credit,salary,2024-06-25
16030,496,38361,debit,atm,2024-05-25
16031,31,17271,credit,atm,2024-12-08
16032,162,49460,credit,food,2024-05-09
16033,818,41326,credit,food,2024-08-23
16034,705,29427,debit,food,2024-06-03
16035,722,5192,debit,atm,2024-06-26
16036,378,17037,debit,shopping,2024-12-07
16037,446,40893,credit,food,2024-03-09
16038,744,13917,debit,transfer,2024-05-24
16039,427,9879,debit,shopping,2024-02-12
16040,696,4616,debit,food,2024-05-25
16041,504,39319,debit,transfer,2024-09-11
16042,527,30214,credit,atm,2024-07-12
16043,944,14630,credit,transfer,2024-10-13
16044,817,9410,credit,food,2024-03-03
16045,721,34381,credit,salary,2024-10-10
16046,684,23909,debit,salary,2024-07-13
16047,778,46204,debit,transfer,2024-04-06
16048,532,21835,debit,atm,2024-01-28
16049,582,44463,debit,shopping,2024-09-04
16050,520,6849,debit,salary,2024-05-22
16051,941,27737,credit,shopping,2024-09-17
16052,34,7105,debit,atm,2024-10-23
16053,736,29998,credit,salary,2024-04-19
16054,691,23638,credit,atm,2024-08-06
16055,758,37306,debit,food,2024-03-16
16056,490,45748,debit,shopping,2024-07-20
16057,772,21808,credit,food,2024-07-19
16058,620,45124,debit,atm,2024-09-12
16059,754,43044,credit,atm,2024-11-17
16060,423,25567,debit,transfer,2024-11-24
16061,468,49227,credit,transfer,2024-04-29
16062,24,14512,credit,salary,2024-06-27
16063,216,29478,debit,food,2024-05-06
16064,55,47155,debit,food,2024-05-23
16065,26,28202,debit,atm,2024-07-11
16066,281,13144,debit,transfer,2024-08-29
16067,804,31409,debit,shopping,2024-02-26
16068,327,18339,debit,atm,2024-06-15
16069,970,2535,credit,food,2024-03-05
16070,186,44034,credit,food,2024-02-16
16071,495,23264,credit,atm,2024-10-22
16072,12,35966,debit,atm,2024-10-30
16073,641,3486,debit,atm,2024-08-23
16074,884,5540,credit,food,2024-10-21
16075,434,45603,credit,shopping,2024-04-10
16076,921,42876,debit,food,2024-06-09
16077,208,6536,debit,atm,2024-04-29
16078,133,7503,debit,transfer,2024-06-02
16079,339,23342,credit,shopping,2024-02-12
16080,196,43564,credit,salary,2024-02-13
16081,262,3039,debit,food,2024-03-18
16082,282,17322,debit,shopping,2024-11-27
16083,369,27377,debit,shopping,2024-04-17
16084,103,21243,credit,atm,2024-01-07
16085,632,3238,credit,shopping,2024-12-06
16086,183,49427,credit,food,2024-02-27
16087,423,21089,debit,transfer,2024-12-12
16088,9,3262,debit,shopping,2024-01-10
16089,557,2852,credit,food,2024-08-15
16090,244,25865,credit,atm,2024-06-18
16091,782,45757,debit,shopping,2024-02-03
16092,624,937,debit,salary,2024-07-28
16093,567,28574,debit,salary,2024-06-02
16094,393,12143,debit,transfer,2024-11-11
16095,527,48665,debit,atm,2024-05-09
16096,37,47254,debit,food,2024-07-19
16097,178,35601,debit,shopping,2024-02-14
16098,639,44870,credit,food,2024-01-05
16099,629,47469,debit,salary,2024-01-26
16100,852,24172,debit,atm,2024-08-20
16101,72,38074,debit,food,2024-11-30
16102,352,2753,credit,shopping,2024-10-08
16103,623,22624,debit,atm,2024-04-01
16104,149,19833,credit,shopping,2024-08-02
16105,697,36178,credit,shopping,2024-03-25
16106,105,37548,debit,atm,2024-01-22
16107,659,18870,credit,atm,2024-09-22
16108,221,38059,debit,shopping,2024-02-11
16109,826,49625,debit,salary,2024-06-07
16110,863,37543,credit,shopping,2024-06-07
16111,374,12904,credit,atm,2024-12-20
16112,518,16310,credit,transfer,2024-09-06
16113,260,34129,credit,food,2024-11-26
16114,299,7733,debit,shopping,2024-12-02
16115,861,8412,debit,food,2024-08-12
16116,42,38400,credit,shopping,2024-08-01
16117,771,20329,debit,shopping,2024-12-28
16118,897,2984,debit,transfer,2024-08-27
16119,492,43677,debit,atm,2024-10-14
16120,439,20622,debit,salary,2024-03-07
16121,783,5723,debit,atm,2024-12-23
16122,47,11560,debit,food,2024-07-09
16123,85,10334,debit,food,2024-10-05
16124,686,18603,debit,shopping,2024-02-19
16125,58,24200,debit,atm,2024-11-16
16126,991,16974,debit,transfer,2024-07-15
16127,711,47005,debit,salary,2024-06-20
16128,209,29520,debit,atm,2024-07-04
16129,248,35913,credit,shopping,2024-07-03
16130,211,482,credit,food,2024-06-13
16131,39,38453,debit,atm,2024-01-18
16132,252,9469,credit,food,2024-04-08
16133,643,35085,debit,shopping,2024-04-27
16134,926,42355,debit,food,2024-09-02
16135,803,23761,credit,shopping,2024-04-05
16136,762,45586,credit,salary,2024-10-15
16137,953,47983,debit,transfer,2024-10-24
16138,413,750,debit,food,2024-08-03
16139,946,41037,debit,atm,2024-06-03
16140,446,21399,debit,salary,2024-07-29
16141,52,26962,debit,transfer,2024-03-22
16142,374,31253,debit,atm,2024-03-19
16143,526,16412,debit,atm,2024-03-31
16144,931,11043,debit,shopping,2024-04-30
16145,156,3298,debit,transfer,2024-10-06
16146,954,17425,debit,atm,2024-09-15
16147,542,8832,debit,atm,2024-06-15
16148,90,5905,debit,atm,2024-11-22
16149,903,19013,credit,salary,2024-02-02
16150,679,1302,debit,transfer,2024-10-04
16151,351,17134,debit,shopping,2024-09-26
16152,69,3106,debit,salary,2024-11-05
16153,163,8605,debit,salary,2024-01-31
16154,242,20598,debit,salary,2024-03-09
16155,495,42243,debit,shopping,2024-04-08
16156,383,45973,debit,shopping,2024-04-05
16157,52,16605,debit,salary,2024-05-11
16158,654,6703,debit,salary,2024-09-22
16159,63,24844,debit,food,2024-08-09
16160,509,3782,credit,shopping,2024-04-28
16161,292,13560,debit,atm,2024-12-22
16162,91,13659,credit,transfer,2024-05-16
16163,664,28644,debit,transfer,2024-07-07
16164,424,6964,debit,transfer,2024-08-05
16165,669,23878,debit,salary,2024-05-28
16166,821,14334,debit,shopping,2024-05-06
16167,365,28693,debit,food,2024-08-27
16168,150,44757,debit,food,2024-10-05
16169,840,1829,debit,transfer,2024-03-01
16170,271,44615,debit,atm,2024-04-04
16171,881,22436,debit,atm,2024-12-25
16172,581,35036,debit,atm,2024-12-30
16173,116,12513,credit,atm,2024-10-03
16174,704,47752,credit,food,2024-02-16
16175,516,29864,credit,food,2024-06-17
16176,587,45841,debit,shopping,2024-04-06
16177,914,7768,debit,food,2024-05-22
16178,810,13360,debit,shopping,2024-08-11
16179,241,11408,credit,shopping,2024-11-10
16180,30,8996,credit,salary,2024-01-29
16181,143,39508,debit,food,2024-01-11
16182,326,19383,credit,atm,2024-01-29
16183,695,19691,credit,transfer,2024-08-20
16184,949,25382,debit,shopping,2024-03-26
16185,16,14019,credit,transfer,2024-07-28
16186,111,7774,debit,atm,2024-12-10
16187,872,30799,debit,shopping,2024-12-06
16188,713,30940,debit,shopping,2024-04-23
16189,107,18492,debit,food,2024-09-07
16190,379,32060,credit,salary,2024-02-25
16191,162,4821,credit,transfer,2024-08-07
16192,283,29297,debit,atm,2024-06-29
16193,269,26273,debit,salary,2024-01-03
16194,484,1166,debit,salary,2024-01-13
16195,667,43006,debit,food,2024-11-21
16196,73,27475,debit,shopping,2024-09-23
16197,197,2018,debit,atm,2024-02-25
16198,243,9557,debit,salary,2024-09-21
16199,598,10826,credit,salary,2024-05-02
16200,799,14382,debit,transfer,2024-12-04
16201,259,24915,debit,atm,2024-08-14
16202,798,22694,debit,atm,2024-06-04
16203,149,7548,debit,salary,2024-08-25
16204,867,1242,credit,shopping,2024-03-19
16205,390,20332,debit,atm,2024-10-01
16206,988,1515,debit,atm,2024-12-18
16207,416,6474,debit,transfer,2024-08-07
16208,426,27074,credit,transfer,2024-09-16
16209,997,33628,debit,transfer,2024-10-29
16210,702,3742,debit,shopping,2024-12-20
16211,217,18036,debit,shopping,2024-05-03
16212,928,32014,credit,atm,2024-10-15
16213,867,9447,debit,shopping,2024-10-30
16214,86,25032,debit,transfer,2024-06-08
16215,216,23693,debit,shopping,2024-04-21
16216,423,1428,debit,atm,2024-11-30
16217,320,18860,debit,salary,2024-04-10
16218,118,19725,debit,food,2024-08-13
16219,926,26667,debit,shopping,2024-02-16
16220,959,12163,credit,salary,2024-05-16
16221,882,31730,credit,atm,2024-12-26
16222,992,27061,debit,salary,2024-06-11
16223,415,3240,debit,salary,2024-02-16
16224,599,17365,credit,salary,2024-03-28
16225,40,8830,debit,transfer,2024-12-03
16226,161,14157,credit,shopping,2024-09-29
16227,703,3657,credit,salary,2024-02-24
16228,537,29214,debit,atm,2024-09-23
16229,420,13311,debit,food,2024-02-02
16230,664,47254,debit,food,2024-11-15
16231,95,18680,credit,food,2024-02-27
16232,442,18434,debit,transfer,2024-04-17
16233,935,9902,debit,shopping,2024-09-30
16234,558,22421,debit,food,2024-11-29
16235,973,36031,debit,transfer,2024-06-21
16236,650,37331,debit,atm,2024-05-02
16237,983,4107,debit,atm,2024-02-12
16238,466,4775,debit,transfer,2024-05-27
16239,288,14158,debit,shopping,2024-11-08
16240,865,49101,debit,atm,2024-07-28
16241,676,37619,debit,shopping,2024-09-01
16242,412,6319,debit,transfer,2024-09-30
16243,400,15545,credit,atm,2024-05-24
16244,528,8518,debit,atm,2024-11-11
16245,18,24014,debit,salary,2024-03-29
16246,136,29730,debit,atm,2024-09-17
16247,464,40603,debit,food,2024-12-21
16248,759,41651,credit,salary,2024-08-12
16249,248,28795,debit,transfer,2024-09-27
16250,843,30534,debit,food,2024-02-08
16251,710,14556,debit,food,2024-06-15
16252,1,30285,credit,shopping,2024-12-09
16253,702,24256,debit,salary,2024-05-28
16254,381,46008,debit,shopping,2024-08-17
16255,509,43731,debit,salary,2024-09-25
16256,460,48093,debit,salary,2024-10-11
16257,505,2178,debit,food,2024-12-19
16258,806,30450,debit,atm,2024-09-17
16259,476,45010,debit,shopping,2024-07-13
16260,557,12173,debit,shopping,2024-10-03
16261,954,23878,debit,food,2024-05-16
16262,849,23497,debit,atm,2024-07-13
16263,897,3421,debit,salary,2024-06-20
16264,32,12437,debit,salary,2024-07-08
16265,904,47929,debit,atm,2024-08-09
16266,118,6111,credit,salary,2024-11-18
16267,808,39955,credit,shopping,2024-04-22
16268,184,10096,credit,shopping,2024-07-08
16269,191,34598,debit,shopping,2024-07-06
16270,747,46945,debit,food,2024-06-15
16271,750,20146,debit,salary,2024-06-17
16272,728,21594,credit,food,2024-11-01
16273,74,6718,credit,salary,2024-01-17
16274,623,6999,debit,shopping,2024-02-22
16275,103,31422,debit,shopping,2024-07-01
16276,871,33897,debit,atm,2024-07-24
16277,586,15228,debit,salary,2024-08-28
16278,420,33279,credit,transfer,2024-11-26
16279,473,2081,credit,food,2024-09-13
16280,764,42407,credit,shopping,2024-07-11
16281,114,34173,debit,atm,2024-05-22
16282,379,12578,credit,atm,2024-09-14
16283,313,46114,credit,shopping,2024-01-12
16284,330,26529,credit,salary,2024-07-03
16285,339,37463,debit,atm,2024-10-24
16286,238,11797,debit,salary,2024-09-14
16287,173,15522,debit,atm,2024-08-02
16288,79,42536,debit,food,2024-07-08
16289,464,38480,debit,salary,2024-06-10
16290,898,30441,debit,atm,2024-09-29
16291,605,2137,credit,shopping,2024-10-23
16292,964,9622,debit,transfer,2024-07-24
16293,501,21359,credit,shopping,2024-12-05
16294,562,12098,debit,salary,2024-12-29
16295,285,7186,debit,shopping,2024-07-17
16296,223,1249,debit,shopping,2024-11-16
16297,593,22892,debit,transfer,2024-04-29
16298,266,16490,credit,shopping,2024-09-11
16299,667,34304,debit,atm,2024-08-27
16300,373,36118,debit,food,2024-01-15
16301,233,28215,debit,transfer,2024-12-30
16302,911,24147,credit,salary,2024-06-14
16303,828,17178,debit,atm,2024-12-19
16304,236,21571,credit,salary,2024-11-16
16305,671,14363,debit,transfer,2024-09-21
16306,917,4943,credit,transfer,2024-06-18
16307,828,12533,debit,shopping,2024-08-01
16308,763,11659,debit,transfer,2024-12-10
16309,314,5052,debit,salary,2024-06-27
16310,937,40710,debit,transfer,2024-03-18
16311,942,32893,credit,food,2024-08-14
16312,813,21031,debit,shopping,2024-07-26
16313,380,2253,debit,transfer,2024-12-26
16314,794,29011,debit,food,2024-01-31
16315,614,8119,credit,salary,2024-07-12
16316,563,19973,credit,salary,2024-06-08
16317,420,41391,credit,food,2024-04-09
16318,52,31731,debit,food,2024-07-21
16319,721,38029,credit,transfer,2024-01-08
16320,819,17128,debit,shopping,2024-07-15
16321,643,34720,debit,shopping,2024-02-01
16322,509,40591,debit,atm,2024-10-29
16323,782,48574,credit,food,2024-01-08
16324,945,10723,debit,salary,2024-06-10
16325,205,20068,debit,atm,2024-09-16
16326,731,3909,debit,food,2024-10-18
16327,257,34179,credit,food,2024-06-20
16328,185,27471,debit,atm,2024-06-01
16329,145,44066,credit,shopping,2024-10-08
16330,690,39106,debit,food,2024-10-15
16331,994,31839,debit,atm,2024-10-29
16332,14,7888,credit,transfer,2024-07-18
16333,246,7077,debit,transfer,2024-05-24
16334,187,39277,credit,salary,2024-01-15
16335,337,34938,debit,shopping,2024-06-18
